"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Manitoba","2016A000246","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411737","10.3.2.4","160","E","","","0"
"2022-04","Manitoba","2016A000246","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411737","10.3.2.4","210","E","","","0"
"2022-07","Manitoba","2016A000246","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411737","10.3.2.4","193","E","","","0"
"2022-10","Manitoba","2016A000246","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411737","10.3.2.4","170","E","","","0"
"2021-07","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411740","10.3.3.1","21.2","","","","1"
"2021-10","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411740","10.3.3.1","20.6","","","","1"
"2022-01","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411740","10.3.3.1","17.4","","","","1"
"2022-04","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411740","10.3.3.1","14.1","","","","1"
"2022-07","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411740","10.3.3.1","13.4","","","","1"
"2022-10","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411740","10.3.3.1","13.4","","","","1"
"2021-07","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411743","10.3.3.4","114","E","","","0"
"2021-10","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411743","10.3.3.4","","F","","","0"
"2022-01","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411743","10.3.3.4","","F","","","0"
"2022-04","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411743","10.3.3.4","","F","","","0"
"2022-07","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411743","10.3.3.4","","F","","","0"
"2022-10","Manitoba","2016A000246","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411743","10.3.3.4","","F","","","0"
"2021-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","58.9","","","","1"
"2021-10","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","55.5","","","","1"
"2022-01","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","56.9","","","","1"
"2022-04","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","60.2","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","53.1","","","","1"
"2022-10","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","51.9","","","","1"
"2021-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","260","","","","0"
"2021-10","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","241","","","","0"
"2022-01","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","246","","","","0"
"2022-04","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","274","","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","233","","","","0"
"2022-10","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","237","","","","0"
"2021-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","26.7","","","","1"
"2021-10","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","26.0","","","","1"
"2022-01","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","33.8","","","","1"
"2022-04","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","31.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","34.8","","","","1"
"2022-10","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","39.6","","","","1"
"2021-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","118","E","","","0"
"2021-10","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","113","E","","","0"
"2022-01","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","147","E","","","0"
"2022-04","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","143","E","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","153","E","","","0"
"2022-10","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","181","E","","","0"
"2021-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","14.4","","","","1"
"2021-10","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","18.5","","","","1"
"2022-01","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","9.3","","","","1"
"2022-04","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","8.5","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","12.1","","","","1"
"2022-10","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","8.5","","","","1"
"2021-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2021-10","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2022-01","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2022-04","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2022-10","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2021-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","47.3","","","","1"
"2021-10","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","44.7","","","","1"
"2022-01","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","51.6","","","","1"
"2022-04","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","47.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","48.1","","","","1"
"2022-10","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","50.8","","","","1"
"2021-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","207","","","","0"
"2021-10","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","198","","","","0"
"2022-01","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","236","","","","0"
"2022-04","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","208","","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","223","","","","0"
"2022-10","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","230","","","","0"
"2021-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","34.5","","","","1"
"2021-10","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","36.7","","","","1"
"2022-01","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","33.9","","","","1"
"2022-04","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","39.6","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","36.9","","","","1"
"2022-10","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","34.3","","","","1"
"2021-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","151","E","","","0"
"2021-10","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","163","E","","","0"
"2022-01","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","155","E","","","0"
"2022-04","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","174","E","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","171","E","","","0"
"2022-10","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","155","E","","","0"
"2021-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","18.2","","","","1"
"2021-10","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","18.5","","","","1"
"2022-01","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","14.5","","","","1"
"2022-04","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","13.1","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","14.9","","","","1"
"2022-10","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","14.9","","","","1"
"2021-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2021-10","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2022-01","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2022-04","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2022-10","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2021-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","46.2","","","","1"
"2021-10","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","45.2","","","","1"
"2022-01","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","46.1","","","","1"
"2022-04","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","49.5","","","","1"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","48.2","","","","1"
"2022-10","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","43.9","","","","1"
"2021-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","818","","","","0"
"2021-10","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","801","","","","0"
"2022-01","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","826","","","","0"
"2022-04","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","889","","","","0"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","874","","","","0"
"2022-10","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","793","","","","0"
"2021-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","38.4","","","","1"
"2021-10","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","38.7","","","","1"
"2022-01","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","39.4","","","","1"
"2022-04","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","39.2","","","","1"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","39.0","","","","1"
"2022-10","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","42.9","","","","1"
"2021-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","679","","","","0"
"2021-10","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","687","","","","0"
"2022-01","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","706","","","","0"
"2022-04","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","704","","","","0"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","708","","","","0"
"2022-10","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","775","","","","0"
"2021-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","15.4","","","","1"
"2021-10","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","16.1","","","","1"
"2022-01","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","14.5","","","","1"
"2022-04","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","11.3","","","","1"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","12.8","","","","1"
"2022-10","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","13.3","","","","1"
"2021-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","272","E","","","0"
"2021-10","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","286","E","","","0"
"2022-01","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","260","E","","","0"
"2022-04","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","","F","","","0"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","","F","","","0"
"2022-10","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","","F","","","0"
"2021-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","47.0","","","","1"
"2021-10","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","40.4","","","","1"
"2022-01","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","48.8","","","","1"
"2022-04","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","47.3","","","","1"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","51.3","","","","1"
"2022-10","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","46.6","","","","1"
"2021-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","827","","","","0"
"2021-10","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","713","","","","0"
"2022-01","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","874","","","","0"
"2022-04","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","852","","","","0"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","932","","","","0"
"2022-10","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","858","","","","0"
"2021-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","39.4","","","","1"
"2021-10","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","43.7","","","","1"
"2022-01","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","33.3","","","","1"
"2022-04","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","36.5","","","","1"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","38.9","","","","1"
"2022-10","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","39.8","","","","1"
"2021-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","694","","","","0"
"2021-10","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","772","","","","0"
"2022-01","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","597","","","","0"
"2022-04","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","657","","","","0"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","707","","","","0"
"2022-10","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","734","","","","0"
"2021-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","13.7","","","","1"
"2021-10","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","15.9","","","","1"
"2022-01","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","17.9","","","","1"
"2022-04","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","16.3","","","","1"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","9.8","","","","1"
"2022-10","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","13.6","","","","1"
"2021-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","241","E","","","0"
"2021-10","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","282","E","","","0"
"2022-01","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","321","E","","","0"
"2022-04","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","293","E","","","0"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","","F","","","0"
"2022-10","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","250","E","","","0"
"2021-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","52.3","","","","1"
"2021-10","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","44.5","","","","1"
"2022-01","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","47.7","","","","1"
"2022-04","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","48.1","","","","1"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","45.7","","","","1"
"2022-10","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","46.8","","","","1"
"2021-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","1108","","","","0"
"2021-10","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","965","","","","0"
"2022-01","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","1027","","","","0"
"2022-04","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","1044","","","","0"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","1009","","","","0"
